,C3L-02665,C3L-01663,C3N-02575,C3L-02546,C3L-00965,C3L-02963,C3N-04162,C3L-02646,C3N-02285,C3N-03875,C3N-03424,C3N-01017,C3L-00081,C3L-02649,C3L-01838,C3N-02252,C3L-03963,C3N-03072,C3L-02969,C3N-03662,C3N-03051,C3N-02434,C3L-02127,C3N-02339,C3L-03961,C3L-04391,C3L-02619,C3N-02494,C3N-03880,C3N-03092,C3L-02669,C3N-03877,C3N-01846,C3L-02964,C3N-00247,C3N-02288,C3L-01606,C3L-02164,C3N-02374,C3N-02675,C3N-02523,C3L-02130,C3N-02426,C3N-02284,C3L-00923,C3N-03486,C3N-04127,C3L-02951,C3L-02629,C3L-04013,C3N-00221,C3L-00568,C3N-04155,C3N-01025,C3L-02552,C3N-02375,C3L-02660,C3L-01884,C3N-02300,C3L-01285,C3L-02627,C3L-00993,C3N-02425,C3L-02170,C3N-00555,C3N-01893,C3N-03093,C3L-01455,C3N-03848,C3L-02968,C3N-03204,C3L-00445,C3N-02283,C3N-02289,C3L-03962,C3L-03272,C3N-01411,C3L-00415,C3N-03882,C3L-01000,C3L-02650,C3L-02358,C3L-02168,C3L-02625,C3N-01028,C3N-02435,C3N-03441,C3L-04071,C3N-01020,C3N-00497,C3N-01194,C3L-02648,C3L-03678,C3L-02891,C3L-00927,C3N-03886,C3L-04014,C3N-03076,C3N-03425,C3L-02163,C3N-04124,C3L-00904,C3N-00211,C3N-01892,C3L-00603,C3L-03965,C3N-03851,C3L-02349
DYRK2,24.413806672882487,24.622831743954617,24.73641401366088,25.10177950944028,24.722519901387884,24.86119662350782,24.671592277554915,24.6500648135758,24.93113313086684,25.00880590375927,23.771382794575857,24.031869325731755,23.738305546524725,23.98830960983045,24.45273654385594,23.955976544297574,23.68681808832397,24.043226322396286,23.701957019603185,23.619300063144717,23.764122050464188,24.265929456791024,24.315694693667812,24.46836431026965,23.76308959655195,24.585098822413084,25.312069933937373,24.91932927394183,24.593951320592417,24.726233340383544,24.062614135789442,24.16794650619556,24.303848423765057,24.183613774416813,24.070262484218745,24.112982847373722,24.596871280287814,24.24646532846564,24.494747656038747,24.326375370306472,24.12412209141628,24.154033571370736,24.298925088164076,23.67212832145195,22.30742742293688,22.86717012423153,22.382927427224367,22.48317624786018,22.18114691238099,23.9753637570537,23.718036151339405,23.220641469600157,23.42259228712521,23.428184073140077,23.505556357187302,23.659901560185382,23.922532010304465,23.857900541189224,23.88346657805476,24.731489518893216,24.484387105809834,24.97042913616278,24.9320984307855,24.401734191156397,24.094338119502172,24.117282913640857,24.21756282023289,23.934956622918087,23.282204837213566,23.556363308882368,23.49170853373839,23.433074943151357,23.652854742289847,24.404312360037288,24.39026024658347,24.19708394734186,24.32258571112334,24.771052846146933,25.066614021661426,25.46017200602817,25.056692494997897,24.875995299266098,24.826600481501384,23.482621362600334,23.267063458595423,23.17358802793244,23.520902792040577,23.29049724388661,24.498783328457073,24.14021330984076,24.32153281653935,24.273153933880778,24.56386446512344,24.414301224613986,24.64209414819579,24.916373575293854,24.519268803602568,25.137969264134572,23.978117066480777,23.585729128363813,23.528158366391363,23.745272622428583,23.614515516718086,23.091746165359442,22.985469610217265,22.821942461444735,23.018430506385645,23.016889380988257
CAMK2A,22.47524199892511,23.219261119889968,22.678425522941296,23.25178113796881,22.564296735119136,23.05855360325801,22.389845496253148,23.222646838600713,23.471958007548125,23.079412482335975,24.02705673749155,23.655408972596017,23.779460236799203,23.840055654019917,24.11285448697038,23.023142773612097,22.898445708778024,23.12770507286065,22.755398257474138,23.053434697666734,23.146606454129284,22.729240325356884,23.098664925096628,23.28614677561354,23.13933609940024,22.851260472798806,22.57483056521979,22.916287008400772,22.560908247234654,22.732437259172947,22.92548628654238,22.986223851473234,22.948194337696236,23.069700687178106,23.163640262483174,22.620754705496804,22.723205159298136,22.6917564417788,22.564201193878006,23.33412874020177,22.752454368795426,23.053232038301537,23.419563727483013,22.712339190382227,23.883378571143567,23.309460141629664,23.934758744877904,23.840409462621,23.710371019062507,22.81986810906825,23.914463380200765,23.493557013920533,23.45946072180705,22.83391795898768,23.055003419728145,22.735693615648163,23.18909173790119,22.82473168231622,23.93177226677871,23.23671819855401,23.673153206288706,23.644033092656883,23.709760555178185,23.865279350952388,22.535685870638442,23.092660501835677,23.52481238527932,23.41325472684926,23.634437370469175,23.49132087657834,23.336433429023675,23.069874252612678,23.230609094930177,22.693576780385516,22.58640703873732,21.984103801225757,22.071623681094,22.30107356260939,22.092502202987998,22.378600792818904,22.50842768206233,23.174961080076702,22.542411851490538,22.673591473728656,22.58372510356449,22.56552240787257,23.323748395883793,23.12419104756293,22.960297879481335,23.56300764384332,23.536067501788672,23.351233032224204,22.996898781579414,22.623401781901965,22.15797429892519,22.586122877346206,22.632857924736722,22.596846105056827,22.51654989882887,22.610169210968692,23.432536405349808,22.771837051817048,22.624701597103023,23.23432427009345,22.386323302982763,22.411777373553917,22.205415379373733,22.304553737020793
EIF2AK3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ITK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RPS6KA1,22.684310105186228,22.93516080974357,22.26141064382281,22.771296759234303,22.474361999836674,21.918918066603393,21.797099050354166,22.348074730984973,22.462956197540397,22.430624753984798,23.155825866241557,22.770267793733314,22.748366284395846,22.759896767073148,23.055103422842688,22.915720055344746,22.525211770304633,22.89409340568629,22.44807994027874,22.516959691661928,22.966786682401185,22.485010537892887,22.45489045726387,22.40118700068108,22.51920294517015,22.933276763968102,23.525183829751818,23.2083063007278,22.91796873564073,23.27099645860253,22.329591418960963,22.194169353337102,22.611763753187844,22.66184423833676,22.601191696289725,22.36703898010902,22.416239827166972,22.491979596842118,22.383671304004853,22.615903590276172,22.607994237811244,22.562852058480015,22.75328187528987,22.458752447559085,22.76209282868737,22.681474089211115,22.752064960655613,22.80842772008297,22.601961358313368,21.95141712127679,22.191035215996894,21.795635706605516,22.236748301556894,22.03917791654369,23.010665553232766,22.982117703763585,23.18686943982616,22.8437213608166,23.31084195049709,22.437802842673623,22.962212038545527,22.692253227796485,22.733733001817313,22.824183464497626,22.49445528272906,22.916773466538658,22.58269328215649,22.817090373267455,23.49043033704718,23.48024421982603,23.134444200737196,22.71711601817482,22.627978513807392,22.76659207386324,22.392884156092514,22.543062767741127,22.639461002496454,22.65069554225663,22.240272987750732,22.72477463445046,22.54652221799538,22.60400860139199,22.173764863180914,21.984921861595016,21.952385259310187,21.54627944318966,22.352093332195277,22.388503812966345,22.023197765600397,22.21615696853452,22.206934872592935,21.78073071234648,22.147175305929206,22.428461256789255,21.95100295676412,22.354242752982962,22.74042924354198,22.79695209823584,22.530583132509786,22.026865829993163,22.24514362051441,22.213246266878897,21.91454678337779,22.990032561595523,23.20577002525862,22.58880802276328,22.64108575926815,22.884889262787638
STK38,22.7035289918229,22.22894988053655,22.250549990583824,22.319321952770025,22.72264084943475,21.09819538029318,21.45557976851734,21.53472848138456,21.64521411851514,21.393288570577578,21.0827887310881,21.31005560451804,21.76039804910464,21.89024024475416,21.33555504901728,22.865585737158966,22.710708254204732,23.68365239133063,22.687501271272964,23.179868561460466,22.184224094678147,23.006052044707975,22.16680616785015,21.505259233807877,21.64488722647005,22.176669468508276,21.96522486382905,21.97010133840245,21.569378290760774,21.999309039920924,22.338393846069298,22.7220234056181,22.895223890087298,23.140069464443968,23.257545484705233,22.026431447454875,21.856966882022874,21.981598243566097,22.437338480873997,21.41765085440103,21.848584409221402,22.222302679651477,22.043173039151377,22.775990522924324,22.8008781980739,22.697281937175433,23.338261381212334,23.530193899188532,23.062600827663,21.225400736779562,21.960691968674304,21.20262518743396,21.945734223266097,21.71545969930216,20.89884913734612,21.413799143915742,21.22272183874224,20.98546308576754,22.183238621191556,21.778325348662957,21.19736661872474,22.0201268576809,21.74049413054188,21.479412548861397,21.95010392859277,22.2969146337438,23.062914772733823,22.1723684672013,22.509515144952477,22.066005293306475,22.6904780445702,21.809833487978477,22.286255466529173,22.201689546823925,22.164737888824074,21.511590917851148,21.622458242058798,22.108582650335325,22.948636917413598,23.442353191187863,22.666624376582302,23.302829502750768,23.0549320848564,21.620235903303275,21.977493438671523,21.655545622668374,22.07941107231905,21.955579086179128,23.63371291054525,24.39702117227025,24.15028548618,24.42855864699575,24.56223545389405,22.658043539924734,22.544629150369868,22.682441918973833,23.464985888267865,22.906432170154833,22.634309101397935,22.369589718132733,22.853198908498797,22.58904590603477,22.1042951584148,23.037119645256837,22.9688103241461,22.67920724697413,23.279237937253967,22.45535322945803
STK38L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPK6,22.18545178122175,21.9096954653691,21.09319890408425,21.491998760993752,21.715753151661552,21.195920093639568,20.896378500409735,21.793601227097735,21.904916110275604,21.7053743329112,22.5950040377739,22.5701264878694,22.4316759042717,21.890483222742,22.6092726620003,22.82779136071775,21.46137370885925,22.085445170105302,22.08674159860015,22.0453031610693,21.9789234018166,22.687180981059498,22.4848997404206,21.63617327944275,21.87635214290005,21.188673876791835,21.744942004018835,21.521313646305867,21.046259657887802,21.47672673646183,21.402751801846964,21.077749987893068,21.57755804685247,21.3176802744777,21.1475988178861,21.03746415495455,21.2166747083743,20.25107468124195,20.276135431469697,,,,,,,,,,,19.8042198775119,20.6283776877856,19.854060206543,20.59897669244,20.0022884672444,21.303036869195335,21.5235935727835,21.032297425872397,21.469386598999403,21.47243774854287,19.7668524721905,21.2955165123853,20.9335463854037,20.2476538478475,20.4135080319532,21.68163049760995,21.076960597179003,21.21573272827475,21.28934134720585,22.3477721431274,21.93883868507875,22.4102149603223,21.95790350985715,21.4499221727446,21.599794360307797,22.058354486943202,21.385297412856065,21.255016216177868,21.492014849996696,21.673671630321135,20.994281767010236,21.227285417299836,21.555716992692766,21.26092055032147,21.33852046430103,21.263123517771966,20.70935688073287,21.2313544832497,21.4563274707418,20.9890137976899,21.47072004961213,21.561052337838902,21.215274609854102,21.83858753814123,21.738312776209966,21.86256143473263,22.153512683942864,22.257619205736066,21.735496372160032,21.98694140788157,22.194030368846,21.80715109871923,21.938585603649035,21.027607613100532,21.9167170139179,21.8829303573194,21.041668173115266,21.483210385612935,21.867671903342398
MAP2K4,22.5908532770204,22.61894151906265,22.048332260753284,22.803296112824118,22.498259930479282,21.120794729673943,20.884837758856328,22.115779461648646,21.76760990122713,21.42523854681003,23.507390251296965,22.717801702128,22.630721799412598,22.528949242901962,22.523084993926734,21.340509750865817,20.8364655091162,21.14453409000947,21.20727441630515,20.938578477960764,22.091201159700955,21.670664621545452,21.5609380531935,21.34427393246195,21.578369786953086,22.068378015574698,22.481080729171804,22.298216614667968,22.2890432961551,22.2211575807034,22.248379797766848,22.269668366376436,22.438292856754583,22.507309006759616,22.600964811114682,22.15401132604335,22.917390480898547,22.96328775674985,22.266473921388165,21.969069941650396,22.4957584389587,22.071377871384716,22.022231276701643,21.517040699670172,22.466265780011582,22.291900118266184,22.689716452513466,22.544813039575,22.8028069586443,21.521054963859644,21.925440332735896,22.063771645891816,22.002478284214572,21.92464152700193,22.17041079590888,22.069077174707502,22.797194007753415,22.436450238986314,22.553238349821935,21.93014972647216,23.10491885590528,22.49044055275306,22.19774319957648,23.04202967399442,21.517260646339714,22.02750957805542,21.495060991134743,21.87805808994137,22.94510807514442,22.2704206696954,22.53368757638396,22.0518125073936,22.04988730029524,22.757811645619636,22.13176662736925,22.074095373436887,22.503030753636782,22.045379055891335,21.022907261603645,21.608139461801784,21.85517306786446,21.46833894618029,21.457940253535316,20.987559284735514,21.130585791429574,20.1909771314547,21.206700408068375,21.418357105963864,21.46304984000683,21.762649539831166,21.410566164578274,21.881970996702645,21.074855481886555,22.370221969758134,22.042772374087935,22.003716985208452,22.684005201430253,22.379299567921418,21.351769743846013,21.077862826560384,21.3163844383166,21.555956505075432,21.009020598282344,22.273263674530536,22.079896294015835,22.24401764357835,22.0738412009906,22.808935477036453
NUAK1,22.78282989908945,23.837751807135824,22.439345393892076,23.1522554420293,22.624926762310476,23.8342473505077,23.879976863330132,24.314118147573136,24.977797755753063,24.45691175835273,25.247396792393552,24.87287599352275,24.9756263848043,24.906237514842502,25.181854963546698,24.62155200717986,23.777355526985303,24.57102985411743,24.129026786301967,23.66950413287027,24.476554490334234,24.390023238323366,23.890732914195638,24.051461520634103,24.19261328533757,23.86735726682993,24.010212687718564,24.600155119559833,24.012066955039263,23.710518403855,24.465114168380534,24.4515619587592,24.6701481625814,24.47497797153743,24.454942956532467,24.442256810264798,24.316056445451636,24.153991306996364,23.73036172800393,24.500490154010535,24.269598147635733,24.0821377108792,24.535115471650098,25.016926316491,25.84582591005885,25.06254559809005,25.3494936538207,25.222983538432402,25.4193766072278,21.9500807158974,22.728693753139602,22.150932289738076,22.26037163100995,22.201660352261325,21.207480371627334,21.4817047476074,20.9693724149928,21.556901697306667,21.640383456046266,23.623358287177364,24.717676880973766,24.3283648537605,24.510626927383168,24.389814200719332,23.108269111158776,22.814898071999874,22.546411206449598,22.261069416945727,24.285702701289168,24.575035332286433,25.334305582949934,23.6642897632854,24.739371688304967,24.681228144537968,24.414770749210266,24.291208188895535,24.957192094430564,24.25905635638337,22.904174838204348,22.87296396260865,23.040840082236002,23.123673775979626,22.687251826677702,24.431718028786864,24.047998091219167,23.636160014556065,24.631384650124335,24.696539772688066,22.7330496546332,23.450914471811203,23.615399268874903,22.69112811721065,23.337192094853002,22.441416043925177,22.18079199242145,22.79704849791765,22.5291457845709,22.978953614080048,21.100737124979535,21.810717561342937,21.568094452765333,20.834885007897967,20.8782635673569,24.824274642705333,25.097630706065065,24.312173568688433,24.863013258935098,24.900842388833965
PDK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MYLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WNK4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PLK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAPKAPK5,21.664073897866263,20.875303508807118,20.368674278979054,20.906395141204666,21.114255318438385,20.597286851561456,20.738264650196225,20.833514781868956,20.687938049414402,20.839486008587404,24.607323761595797,24.7903298890672,24.0748703229368,23.725044372535066,25.029494048636465,22.27046162006334,21.32162943620504,21.72100039853842,21.86585125047362,21.6749676584597,22.931038675945377,21.26469308702525,21.391175493277547,21.059528268265264,21.005314765728233,21.66714009196554,22.881378721012275,22.031978365844957,21.344621228171338,21.696654945688557,23.957975096896273,22.605051627163878,23.67655232056518,23.44931352785155,23.5066928699702,21.70924232119142,22.87663836239124,22.267718229616243,22.110234102652058,21.9271812066982,21.73002415293634,21.88478772297202,21.383327815298422,22.635244508952745,23.25798956729045,23.056373405401647,23.366751325811524,23.776298591706926,23.39570352743305,18.929602426310502,20.142873139305483,19.664566662615762,19.6602167480141,20.289176982925017,21.50132051221258,21.68433714288808,22.06096953197362,23.041411201832158,22.640061997565518,22.19763511359345,23.980838443606476,23.39031121887155,23.221292758710675,23.427213952854874,22.463631434196678,22.82479208236712,21.24344071311722,21.67752132535984,21.64040172316106,21.62899289169282,21.56974239557796,21.53670908068206,21.002017998082078,21.56223137122966,22.044261678077163,21.8508016525682,22.26505178934214,22.448953449735697,25.18290041327853,24.605987138685833,25.5823763381235,25.63273650023763,24.4034245316689,23.609964770630324,22.59973938839185,22.304993717679274,22.255718063925002,22.573262535998122,22.761843905889275,22.836993397949374,23.415771963690524,22.8356658995847,23.758287438868,24.526892863511232,23.1711655891426,24.141733711433332,24.5326463816951,24.5430620778573,23.6542033431063,23.094521146805278,23.63390451323243,23.595784761096198,22.796546755750576,23.0938186902385,23.29310914982705,23.38686305994297,22.60708799791825,23.9379830681223
ACVRL1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DYRK1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CDK3,20.436777981659233,20.734070812205236,20.2066532579579,20.650133361907503,20.9542351864885,19.395572270209755,20.3873627830378,20.261860545146526,20.40637060920285,20.58270874785865,20.24896353121297,20.416578140863834,20.50440982221183,20.956908028303932,20.226601521181635,19.617511048144298,19.288881908315233,19.8288065007672,20.256245387580503,20.158192718916297,20.43680637331775,20.3145978026671,21.3879056658294,20.878168580056403,20.2941752095825,19.3291912275581,20.62348776242975,20.4538003135439,20.32483553993215,19.3870991676845,20.0839025661794,20.9169165144343,20.57657246112585,20.13492947578175,20.30384544443725,20.04930847580485,19.406907336598948,20.1688377852641,20.295245167831,21.5565767677242,21.2548702067373,22.0674557896013,21.7465004263088,21.1093969977606,20.069312222516224,21.013804693236523,20.19104406892045,20.24762993451235,19.758202309571352,19.750113037962233,20.760008945329165,20.141315151355634,19.988705316532933,20.003136262172433,19.927988892263468,21.475905504096634,20.940672208851968,20.034129707366066,20.075040297948934,20.078619268857768,20.35911481677263,19.895254143115967,21.234298616591364,21.0278886527247,20.0713430825579,20.09068971241495,20.91626225403475,20.230794784240253,20.24997432153057,20.915043839284397,20.504229624595435,20.786216323350367,21.617639195689097,20.620170420918864,19.56849600330817,21.268471681426366,20.784232069906267,20.69710500774617,21.86945412133945,20.4944594893783,20.286661163044798,20.6852850766492,20.43545715730535,19.099112267048636,19.680592044217132,20.303534634918403,21.133066132222897,20.698341155729366,19.309931820157452,20.8171543976122,19.8941119311215,20.089488351469,19.4403618193303,20.967353453513347,19.864131677988752,20.85762531785095,20.80629652589065,20.8492082586708,21.448421721298462,20.253377053158232,20.557766570099332,20.027481861263997,19.704108723660166,20.51535836077383,20.831674707473667,20.4277895416996,20.0643054786269,19.704422698823866
LMTK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAP3K7,22.577982017601784,22.34862966535553,22.178820992565065,21.888090316316113,22.00153921910595,22.795550901238638,22.59691047650328,23.119486384320062,23.063462133755298,22.659649126069798,22.543538506217843,22.539148855522843,22.25308577254006,22.170085610082204,22.549820289027103,23.16701356745586,22.69324906502938,22.75937955530822,22.6577275499012,23.15576625003412,22.05724490407238,22.288528292717533,22.239602324018865,22.2447131886765,22.121967825531414,23.06842692892936,23.389013345104217,22.96493407939466,22.700131070729743,23.100593200497222,23.351454754205324,23.344378394483,23.5398898956748,23.310948691036824,23.216470716416875,23.280502557642365,23.15092648847916,22.954948359876038,23.0749462565146,23.221781094412282,22.98966364515156,23.02561134906172,23.03649786313278,22.75370946053054,23.539526554106573,23.956374184131725,23.502287893402777,23.68453590266485,23.343215645841347,21.5782855999162,22.4108863040707,22.189124086592752,22.155365882233202,22.637808419404383,22.197491936118833,21.788468787660317,22.065300875087868,21.56290787208695,21.986659676567097,21.062412335888457,21.27930834713918,20.961440336883918,20.92770643661882,21.37077445558194,22.74738631506105,23.7606292931935,23.114969863849876,23.4288432311986,22.18311969351643,22.33191577767967,22.40231395845375,21.924883703831068,21.854136634779902,22.122969095254042,21.9466149769054,21.870622334955563,22.48420119187848,21.860521437938598,21.68514398776428,21.5941934329442,21.810010956651837,21.79903400608855,22.0241431922806,21.6189431393983,21.560233689784443,21.61120752748323,21.12716965595437,21.73804226318124,21.845970935580144,21.096108815328755,20.93330124805761,21.461938447165668,21.385528989454542,23.35102502816048,23.295137998526727,23.133482587025473,23.414793809353803,23.219178064025197,21.1758251104315,21.32171325087057,21.22932492243757,21.799217189669985,21.5513471770799,21.745212871794134,21.840148271712618,22.194457937396734,21.380782352057068,22.629597186983748
